City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Airai,TL,2022-07-07 20:11:49,-8.9266,125.4092,54.86,94,62,3.13
296,Namibe,AO,2022-07-07 20:09:11,-15.1961,12.1522,65.61,88,54,4.65
297,Atherton,GB,2022-07-07 20:11:50,53.5237,-2.4935,63.28,85,88,3.0
298,Phangnga,TH,2022-07-07 20:11:50,8.4509,98.5298,82.44,94,100,2.17
299,Tuktoyaktuk,CA,2022-07-07 20:08:00,69.4541,-133.0374,64.53,49,66,10.87
300,Tura,IN,2022-07-07 20:11:51,25.5198,90.2201,75.11,94,91,4.27
301,Rio Grande,BR,2022-07-07 20:11:51,-32.035,-52.0986,60.91,80,89,6.89
302,Kupang,ID,2022-07-07 20:11:51,-10.1667,123.5833,73.62,81,98,10.51
303,Rio Cuarto,AR,2022-07-07 20:11:52,-33.1307,-64.3499,56.68,15,0,20.71
304,Asilah,MA,2022-07-07 20:11:52,35.465,-6.0348,84.16,63,0,17.45
305,Tessalit,ML,2022-07-07 20:11:52,20.1986,1.0114,98.44,11,3,8.32
306,Hobyo,SO,2022-07-07 20:11:53,5.3505,48.5268,76.23,78,86,28.03
307,Fayaoue,NC,2022-07-07 20:11:53,-20.65,166.5333,76.55,85,5,6.93
308,Salinopolis,BR,2022-07-07 20:09:07,-0.6136,-47.3561,81.28,78,24,14.34
309,Okha,RU,2022-07-07 20:11:54,53.5739,142.9478,62.92,87,50,10.89
310,Russell,US,2022-07-07 20:11:54,32.3502,-85.1999,97.88,49,0,6.91
311,Masterton,NZ,2022-07-07 20:11:54,-40.9597,175.6575,55.89,97,100,8.05
312,Chuy,UY,2022-07-07 20:11:55,-33.6971,-53.4616,54.28,55,0,7.94
313,Olafsvik,IS,2022-07-07 20:11:55,64.8945,-23.7142,48.49,93,100,16.24
314,Atar,MR,2022-07-07 20:11:55,20.5169,-13.0499,101.3,19,1,8.72
315,Fortuna,US,2022-07-07 20:11:56,40.5982,-124.1573,72.93,70,20,3.0
316,Ahipara,NZ,2022-07-07 20:11:56,-35.1667,173.1667,63.72,96,100,18.88
317,Dunmore Town,BS,2022-07-07 20:11:56,25.5,-76.65,82.09,75,42,14.41
318,Pangnirtung,CA,2022-07-07 20:11:57,66.1451,-65.7125,50.92,60,100,4.03
319,Rockport,US,2022-07-07 20:09:09,28.0206,-97.0544,95.02,59,0,17.27
320,Santa Maria,BR,2022-07-07 20:11:57,-29.6842,-53.8069,69.71,79,13,5.23
321,Xichang,CN,2022-07-07 20:11:58,27.8964,102.2634,64.78,86,0,1.5
322,Lorengau,PG,2022-07-07 20:11:58,-2.0226,147.2712,80.04,79,95,6.58
323,Dayong,CN,2022-07-07 20:11:58,25.0209,118.2898,76.28,94,59,2.57
324,Kuching,MY,2022-07-07 20:11:59,1.55,110.3333,79.02,94,20,1.14
325,Ferzikovo,RU,2022-07-07 20:11:59,54.5191,36.7567,64.04,94,51,7.25
326,Sao Joao Da Barra,BR,2022-07-07 20:11:59,-21.6403,-41.0511,75.29,81,0,16.33
327,Ormara,PK,2022-07-07 20:12:00,25.2088,64.6357,83.91,85,100,6.31
328,Broken Hill,AU,2022-07-07 20:12:00,-31.95,141.4333,40.3,89,2,8.9
329,Talnakh,RU,2022-07-07 20:12:00,69.4865,88.3972,47.21,49,100,2.26
330,Sao Borja,BR,2022-07-07 20:12:01,-28.6606,-56.0044,68.95,86,99,2.37
331,Vila Velha,BR,2022-07-07 20:12:01,-20.3297,-40.2925,75.15,77,0,11.5
332,Ordynskoye,RU,2022-07-07 20:12:02,54.3656,81.8994,58.75,94,93,6.2
333,Kolyvan,RU,2022-07-07 20:12:02,55.3053,82.7391,60.42,88,15,6.02
334,Hohhot,CN,2022-07-07 20:12:03,40.8106,111.6522,71.49,51,39,8.48
335,Luderitz,NA,2022-07-07 20:12:03,-26.6481,15.1594,59.43,55,0,8.05
336,Makakilo City,US,2022-07-07 20:11:55,21.3469,-158.0858,80.92,65,40,13.8
337,Katsuura,JP,2022-07-07 20:12:04,35.1333,140.3,71.94,84,77,13.89
338,Jinchang,CN,2022-07-07 20:12:04,38.4953,102.1739,73.78,24,17,2.3
339,Kuryk,KZ,2022-07-07 20:12:04,43.2,51.65,74.62,41,0,9.01
340,Yangambi,CD,2022-07-07 20:12:05,0.8102,24.4336,75.78,68,97,0.54
341,Kropotkin,RU,2022-07-07 20:12:05,45.4375,40.5756,69.26,44,0,9.44
342,Arlit,NE,2022-07-07 20:12:06,18.7369,7.3853,96.53,9,0,9.19
343,Flinders,AU,2022-07-07 20:12:06,-34.5833,150.8552,50.18,74,0,8.99
344,Beja,TN,2022-07-07 20:12:06,36.7256,9.1817,81.27,56,100,6.87
345,Paamiut,GL,2022-07-07 20:12:07,61.994,-49.6678,41.43,94,46,4.72
346,Kirensk,RU,2022-07-07 20:12:07,57.7853,108.1119,56.73,93,80,1.72
347,Colares,PT,2022-07-07 20:12:07,38.7992,-9.4469,90.59,28,0,17.27
348,Aykhal,RU,2022-07-07 20:12:08,66.0,111.5,52.84,78,100,14.99
349,Itoman,JP,2022-07-07 20:12:08,26.1247,127.6694,81.37,94,40,4.61
350,Saint Anthony,US,2022-07-07 20:12:09,45.0205,-93.218,89.94,62,75,8.05
351,Sapucaia,BR,2022-07-07 20:12:09,-29.8333,-51.15,70.68,80,0,10.36
352,Belaya Gora,RU,2022-07-07 20:12:09,68.5333,146.4167,49.32,93,100,9.28
353,Roald,NO,2022-07-07 20:12:10,62.5833,6.1333,57.16,93,75,14.97
354,Palmer,US,2022-07-07 20:09:45,42.1584,-72.3287,83.52,49,75,6.91
355,Oyama,JP,2022-07-07 20:12:10,36.3,139.8,78.58,73,100,6.22
356,Zhangjiakou,CN,2022-07-07 20:12:11,40.81,114.8794,71.55,54,1,6.35
357,Uyuni,BO,2022-07-07 20:12:11,-20.4597,-66.825,52.99,26,52,9.69
358,Ilulissat,GL,2022-07-07 20:12:11,69.2167,-51.1,44.62,81,75,2.3
359,Hami,CN,2022-07-07 20:12:12,42.8,93.45,79.27,18,10,13.91
360,Biak,ID,2022-07-07 20:12:12,-0.9131,122.8766,74.93,88,100,5.37
361,Lagoa,PT,2022-07-07 20:07:53,39.05,-27.9833,66.25,80,100,13.2
362,Puerto Baquerizo Moreno,EC,2022-07-07 20:12:13,-0.9,-89.6,74.39,78,75,11.5
363,Ewo,CG,2022-07-07 20:12:13,-0.8725,14.8206,83.66,43,69,3.22
364,Noyabrsk,RU,2022-07-07 20:12:13,63.1994,75.4507,62.33,69,28,9.04
365,Bom Jesus,BR,2022-07-07 20:12:14,-9.0744,-44.3586,91.24,27,74,10.04
366,Verkhnevilyuysk,RU,2022-07-07 20:12:14,63.4453,120.3167,53.28,90,100,9.01
367,Hualmay,PE,2022-07-07 20:12:15,-11.0964,-77.6139,65.52,70,6,5.82
368,Saint-Pierre,RE,2022-07-07 20:12:15,-21.3393,55.4781,69.91,71,20,13.8
369,Birin,NP,2022-07-07 20:12:15,26.8865,88.0718,67.84,86,100,1.25
370,Marietta,US,2022-07-07 20:11:09,33.9526,-84.5499,96.49,63,75,12.66
371,Bud,US,2022-07-07 20:12:16,39.447,-86.1758,90.91,73,100,2.71
372,Vostok,RU,2022-07-07 20:12:16,46.4856,135.8833,65.17,95,98,3.83
373,Nelidovo,RU,2022-07-07 20:12:17,56.2211,32.7774,56.95,86,100,2.64
374,Izberbash,RU,2022-07-07 20:12:17,42.5696,47.8645,68.09,80,26,7.45
375,Mahebourg,MU,2022-07-07 20:12:18,-20.4081,57.7,71.89,64,40,12.66
376,Rumphi,MW,2022-07-07 20:12:18,-11.0186,33.8575,56.53,87,29,3.85
377,Thinadhoo,MV,2022-07-07 20:12:18,0.5333,72.9333,81.97,75,100,2.75
378,Saint-Georges,GD,2022-07-07 20:12:19,12.0564,-61.7485,81.45,77,95,16.75
379,Inhambane,MZ,2022-07-07 20:09:17,-23.865,35.3833,64.92,73,0,2.73
380,Jining,CN,2022-07-07 20:11:29,35.405,116.5814,75.06,73,0,4.9
381,Guasdualito,VE,2022-07-07 20:12:19,7.2424,-70.7324,82.0,79,64,5.61
382,Kozmodemyansk,RU,2022-07-07 20:12:20,56.3367,46.5711,69.26,82,57,5.66
383,Sechura,PE,2022-07-07 20:12:20,-5.5569,-80.8222,73.15,60,11,13.69
384,Sao Sebastiao,BR,2022-07-07 20:08:50,-23.76,-45.4097,72.97,66,47,4.05
385,Kavaratti,IN,2022-07-07 20:12:21,10.5669,72.642,81.59,82,100,18.9
386,Harper,LR,2022-07-07 20:12:21,4.375,-7.7169,76.48,78,78,9.28
387,Erzin,TR,2022-07-07 20:12:21,36.9559,36.2,73.99,87,6,2.06
388,Tarquinia,IT,2022-07-07 20:12:22,42.2482,11.7553,75.58,91,3,3.31
389,Berezovyy,RU,2022-07-07 20:12:22,51.6667,135.7,67.77,98,100,3.06
390,Walvis Bay,NA,2022-07-07 20:12:23,-22.9575,14.5053,57.09,57,0,10.69
391,Ajdabiya,LY,2022-07-07 20:12:23,30.7554,20.2263,85.03,50,0,17.83
392,Deputatskiy,RU,2022-07-07 20:12:17,69.3,139.9,44.49,98,100,4.14
393,Cabo San Lucas,MX,2022-07-07 20:10:08,22.8909,-109.9124,94.3,48,0,10.36
394,Hay River,CA,2022-07-07 20:12:24,60.8156,-115.7999,76.93,32,17,6.69
395,Marsabit,KE,2022-07-07 20:12:24,2.3284,37.9899,63.43,70,70,23.96
396,Victor Harbor,AU,2022-07-07 20:12:25,-35.5667,138.6167,49.68,79,100,12.75
397,Clyde River,CA,2022-07-07 20:12:25,70.4692,-68.5914,40.75,73,100,4.65
398,Sorong,ID,2022-07-07 20:11:40,-0.8833,131.25,77.07,90,100,9.78
399,Yerbogachen,RU,2022-07-07 20:12:26,61.2767,108.0108,59.45,69,100,3.49
400,Conde,BR,2022-07-07 20:11:36,-7.2597,-34.9075,72.86,100,100,4.61
401,De-Kastri,RU,2022-07-07 20:12:18,51.4667,140.7833,57.67,97,100,6.22
402,Buchanan,LR,2022-07-07 20:12:26,5.8808,-10.0467,77.13,81,78,10.09
403,Fereydunshahr,IR,2022-07-07 20:12:27,32.941,50.121,63.84,30,19,3.29
404,Heinola,FI,2022-07-07 20:12:27,61.2056,26.0381,60.01,80,52,6.2
405,Oranjemund,NA,2022-07-07 20:11:44,-28.55,16.4333,53.04,72,0,5.32
406,Rabak,SD,2022-07-07 20:12:27,13.1809,32.74,81.32,66,70,11.77
407,Lac Du Bonnet,CA,2022-07-07 20:12:28,50.2536,-96.0612,73.6,50,100,4.85
408,Manjacaze,MZ,2022-07-07 20:12:28,-24.7117,33.8828,60.89,84,0,4.99
409,Ndioum,SN,2022-07-07 20:12:29,16.5129,-14.6471,98.37,30,2,12.35
410,Sultanpur,IN,2022-07-07 20:12:29,26.2667,82.0667,92.57,48,91,9.28
411,Uruzgan,AF,2022-07-07 20:12:29,32.8333,66.0,79.45,47,83,4.0
412,Miandrivazo,MG,2022-07-07 20:12:30,-19.5167,45.4667,67.77,50,0,3.87
413,Gravdal,NO,2022-07-07 20:12:30,68.1214,13.5031,48.09,100,75,14.97
414,Reinosa,ES,2022-07-07 20:12:30,42.9996,-4.138,58.46,95,0,5.59
415,Hervey Bay,AU,2022-07-07 20:09:28,-25.2986,152.8535,56.32,76,0,13.8
416,Lakatoro,VU,2022-07-07 20:12:31,-16.0999,167.4164,78.8,87,100,9.22
417,La Belgica,BO,2022-07-07 20:12:31,-17.55,-63.2167,88.68,51,40,23.02
418,Sarmanovo,RU,2022-07-07 20:12:32,55.2553,52.5891,68.68,88,0,4.43
419,Bulawayo,ZW,2022-07-07 20:12:32,-20.15,28.5833,51.4,53,0,7.92
420,Khandyga,RU,2022-07-07 20:12:32,62.6667,135.6,68.27,89,86,11.18
421,Niquelandia,BR,2022-07-07 20:08:37,-14.4739,-48.4597,86.45,28,0,2.91
422,Zhongxing,CN,2022-07-07 20:12:33,33.7039,118.6792,77.86,84,62,4.27
423,Martapura,ID,2022-07-07 20:12:33,-3.4167,114.85,75.29,94,100,2.3
424,Usinsk,RU,2022-07-07 20:12:34,65.9939,57.5281,64.83,69,100,10.71
425,Lipin Bor,RU,2022-07-07 20:12:34,60.2622,37.9763,60.62,91,87,8.99
426,Ellensburg,US,2022-07-07 20:12:34,46.9965,-120.5479,77.58,49,0,6.91
427,Kutulik,RU,2022-07-07 20:12:35,53.3508,102.7839,54.93,95,100,8.03
428,Lincoln,US,2022-07-07 20:09:36,40.8,-96.667,85.12,77,100,10.36
429,Simplicio Mendes,BR,2022-07-07 20:12:35,-7.8539,-41.9103,83.37,43,95,9.28
430,Sao Miguel Do Araguaia,BR,2022-07-07 20:12:35,-13.275,-50.1628,89.85,23,0,6.93
431,Daud Khel,PK,2022-07-07 20:12:36,32.875,71.5701,91.89,54,11,2.1
432,Camacha,PT,2022-07-07 20:12:36,33.0833,-16.3333,65.62,73,40,11.5
433,Ketchikan,US,2022-07-07 20:12:34,55.3422,-131.6461,59.47,94,100,6.91
434,Nizhnevartovsk,RU,2022-07-07 20:12:37,60.9344,76.5531,53.62,100,0,0.0
435,Plastun,RU,2022-07-07 20:12:37,44.7561,136.2939,62.87,98,100,1.14
436,Kruisfontein,ZA,2022-07-07 20:12:37,-34.0033,24.7314,52.56,90,4,1.74
437,Crotone,IT,2022-07-07 20:12:38,39.0851,17.1178,79.02,78,8,3.42
438,Nanning,CN,2022-07-07 20:12:38,22.8167,108.3167,76.71,97,100,6.24
439,Sandakan,MY,2022-07-07 20:12:38,5.8402,118.1179,77.54,88,100,3.0
440,Flin Flon,CA,2022-07-07 20:12:39,54.7682,-101.865,82.27,25,30,1.52
441,Lubbock,US,2022-07-07 20:12:39,33.6001,-101.8338,101.14,22,40,11.5
442,Port Macquarie,AU,2022-07-07 20:08:01,-31.4333,152.9167,45.9,82,1,7.0
443,Bichura,RU,2022-07-07 20:12:40,50.5881,107.6022,53.2,94,86,4.68
444,Hambantota,LK,2022-07-07 20:12:41,6.1241,81.1185,80.22,71,100,13.89
445,Fethiye,TR,2022-07-07 20:12:41,36.6217,29.1164,78.67,44,0,4.59
446,Kelme,LT,2022-07-07 20:12:41,55.6339,22.9342,59.02,83,99,5.82
447,Robore,BO,2022-07-07 20:12:42,-18.3333,-59.75,95.09,38,0,17.27
448,Saldanha,ZA,2022-07-07 20:12:42,-33.0117,17.9442,55.96,89,26,2.08
449,Sayyan,YE,2022-07-07 20:12:42,15.1718,44.3244,68.67,39,100,9.44
450,Martaban,MM,2022-07-07 20:12:43,16.5314,97.6111,76.57,94,100,3.42
451,Okhotsk,RU,2022-07-07 20:12:43,59.3833,143.3,55.87,93,81,5.01
452,Khomeyn,IR,2022-07-07 20:12:43,33.6423,50.0789,75.99,24,5,2.01
453,Iracoubo,GF,2022-07-07 20:12:44,5.4802,-53.2011,81.95,76,9,11.39
454,Cap-Aux-Meules,CA,2022-07-07 20:10:22,47.3821,-61.8597,60.39,74,3,15.35
455,Portland,US,2022-07-07 20:12:44,45.5234,-122.6762,76.84,66,40,5.75
456,Krasnoselkup,RU,2022-07-07 20:12:45,65.7,82.4667,52.84,74,62,9.48
457,San Cristobal,VE,2022-07-07 20:12:45,7.7669,-72.225,73.58,67,29,6.42
458,Terrell,US,2022-07-07 20:12:45,32.736,-96.2753,104.49,37,0,6.91
459,San Fernando,PH,2022-07-07 20:12:46,15.0286,120.6898,80.33,94,100,3.62
460,Xuddur,SO,2022-07-07 20:12:46,4.1213,43.8894,73.51,67,87,21.61
461,Balsta,SE,2022-07-07 20:12:46,59.5671,17.5278,58.87,82,14,2.24
462,Snasa,NO,2022-07-07 20:12:47,64.2457,12.3778,49.41,98,100,11.16
463,Te Anau,NZ,2022-07-07 20:12:47,-45.4167,167.7167,35.46,99,100,1.3
464,Villanueva De Cordoba,ES,2022-07-07 20:12:47,38.3228,-4.6287,79.23,23,0,6.02
465,Sabratah,LY,2022-07-07 20:09:19,32.7933,12.4885,87.4,43,0,12.44
466,Goderich,CA,2022-07-07 20:12:48,43.7501,-81.7165,69.91,66,4,6.49
467,Doka,SD,2022-07-07 20:12:49,13.5167,35.7667,72.91,85,100,9.22
468,Berlevag,NO,2022-07-07 20:12:49,70.8578,29.0864,59.0,67,40,6.91
469,Igarka,RU,2022-07-07 20:12:49,67.4667,86.5833,50.22,69,100,1.66
470,Sola,VU,2022-07-07 20:12:50,-13.8833,167.55,80.47,74,47,14.12
471,Wanaka,NZ,2022-07-07 20:12:50,-44.7,169.15,33.12,96,100,1.01
472,Charlottesville,US,2022-07-07 20:12:50,38.0293,-78.4767,87.35,80,100,4.61
473,Olavarria,AR,2022-07-07 20:12:01,-36.8927,-60.3225,54.01,32,0,10.18
474,Kununurra,AU,2022-07-07 20:12:51,-15.7667,128.7333,46.38,87,1,2.3
475,Celestun,MX,2022-07-07 20:12:51,20.8667,-90.4,86.5,62,78,14.58
476,Lagunas,PE,2022-07-07 20:12:51,-5.2269,-75.6753,82.76,65,53,3.31
477,Sinnamary,GF,2022-07-07 20:12:50,5.3833,-52.95,81.59,78,15,10.83
478,Caravelas,BR,2022-07-07 20:12:52,-17.7125,-39.2481,72.73,78,25,5.99
479,Gat,IL,2022-07-07 20:12:52,31.61,34.7642,78.82,71,0,2.71
480,Valdivia,CL,2022-07-07 20:12:53,-39.8142,-73.2459,50.09,88,99,3.44
481,San Quintin,MX,2022-07-07 20:12:53,30.4833,-115.95,73.33,67,0,14.76
482,Verkhnyaya Inta,RU,2022-07-07 20:12:53,65.9811,60.3094,63.16,80,100,4.56
483,Bandundu,CD,2022-07-07 20:12:54,-3.3167,17.3667,82.26,34,20,0.65
484,Puerto Escondido,MX,2022-07-07 20:07:58,15.85,-97.0667,86.83,62,40,9.22
485,Poum,NC,2022-07-07 20:12:54,-20.2333,164.0167,76.68,86,0,14.03
486,Yumen,CN,2022-07-07 20:12:54,40.2833,97.2,70.84,15,2,9.15
487,Santa Cruz,BO,2022-07-07 20:09:36,-17.8,-63.1667,87.85,51,40,26.46
488,Broceni,LV,2022-07-07 20:12:55,56.7,22.5333,54.59,78,100,5.08
489,Naestved,DK,2022-07-07 20:12:55,55.2299,11.7609,61.05,87,0,10.38
490,Kargopol,RU,2022-07-07 20:12:56,61.5071,38.9456,58.53,96,100,3.78
491,Batemans Bay,AU,2022-07-07 20:12:56,-35.7167,150.1833,42.67,78,0,5.21
492,Velasco Ibarra,EC,2022-07-07 20:12:56,-1.05,-79.6167,81.46,65,88,4.18
493,Vanimo,PG,2022-07-07 20:12:57,-2.6741,141.3028,77.13,90,69,3.8
494,Umm Kaddadah,SD,2022-07-07 20:12:57,13.6017,26.6876,84.97,45,85,22.97
495,Ferkessedougou,CI,2022-07-07 20:12:57,9.6,-5.2,80.65,71,90,4.83
496,Teknaf,BD,2022-07-07 20:12:58,20.8624,92.3058,79.79,89,17,6.53
497,Itupiranga,BR,2022-07-07 20:12:58,-5.1347,-49.3267,93.52,49,78,3.36
498,Sal Rei,CV,2022-07-07 20:12:58,16.1833,-22.9167,73.87,87,6,16.06
499,Chepareria,KE,2022-07-07 20:12:59,1.3077,35.2039,62.33,79,96,1.3
500,Lishu,CN,2022-07-07 20:12:59,43.3047,124.3278,68.58,93,0,4.36
501,Kortkeros,RU,2022-07-07 20:12:59,61.8106,51.5806,64.4,67,87,5.77
502,Constantine,DZ,2022-07-07 20:13:00,36.365,6.6147,78.21,50,20,5.75
503,Paranagua,BR,2022-07-07 20:13:00,-25.52,-48.5092,71.24,70,100,2.01
504,Polovinnoye,RU,2022-07-07 20:13:01,54.7914,65.9864,59.0,95,99,8.3
505,French Harbor,HN,2022-07-07 20:13:01,16.35,-86.4333,86.07,84,20,11.5
506,Burgersdorp,ZA,2022-07-07 20:13:01,-30.9977,26.3286,47.03,40,0,3.76
507,Riberalta,BO,2022-07-07 20:13:02,-10.9833,-66.1,91.6,55,40,8.05
508,Safranbolu,TR,2022-07-07 20:13:02,41.2508,32.6942,63.88,95,0,1.54
509,Adrar,MR,2022-07-07 20:13:03,20.5022,-10.0711,101.77,16,13,7.38
510,Mama,RU,2022-07-07 20:13:03,58.3106,112.8986,59.23,72,44,2.44
511,Vrangel,RU,2022-07-07 20:13:03,42.7297,133.0839,64.13,96,100,10.36
512,Cabinda,AO,2022-07-07 20:13:04,-5.55,12.2,70.97,88,4,6.98
513,Barra Do Garcas,BR,2022-07-07 20:13:04,-15.89,-52.2567,88.77,21,0,4.56
514,Ponta Delgada,PT,2022-07-07 20:13:04,37.7333,-25.6667,73.51,65,69,9.71
515,Araceli,PH,2022-07-07 20:13:05,10.5529,119.9913,79.0,88,100,12.44
516,Boissevain,CA,2022-07-07 20:13:05,49.2306,-100.0559,66.7,67,100,9.95
517,Akbarpur,IN,2022-07-07 20:13:06,26.4167,82.55,91.96,49,76,8.37
518,Perur,IN,2022-07-07 20:13:06,10.9667,76.9,71.29,94,75,6.91
519,Puerto Ayacucho,VE,2022-07-07 20:13:06,5.6639,-67.6236,84.47,73,77,1.12
520,Whitecourt,CA,2022-07-07 20:11:05,54.1502,-115.6855,61.12,96,100,3.89
521,Yeniseysk,RU,2022-07-07 20:13:07,58.4497,92.1703,56.55,76,68,2.46
522,Yenagoa,NG,2022-07-07 20:13:07,4.9247,6.2642,75.06,94,100,5.23
523,Aripuana,BR,2022-07-07 20:13:07,-9.1667,-60.6333,94.42,25,0,3.09
524,Sambava,MG,2022-07-07 20:13:08,-14.2667,50.1667,70.2,79,48,15.37
525,Kawalu,ID,2022-07-07 20:13:08,-7.3817,108.2082,71.17,95,78,2.04
526,Jatiroto,ID,2022-07-07 20:13:09,-7.8833,111.1167,69.53,91,35,3.42
527,Key West,US,2022-07-07 20:12:22,24.5557,-81.7826,95.0,55,0,12.66
528,Nantucket,US,2022-07-07 20:13:09,41.2835,-70.0995,75.0,74,0,14.97
529,Vardo,NO,2022-07-07 20:13:10,70.3705,31.1107,53.58,87,0,2.3
530,Khadyzhensk,RU,2022-07-07 20:13:10,44.4256,39.5319,66.92,75,0,2.24
531,Grindavik,IS,2022-07-07 20:13:10,63.8424,-22.4338,48.67,100,100,19.57
532,Cacahuatepec,MX,2022-07-07 20:13:11,16.8861,-99.6106,87.37,59,100,7.36
533,Shubarshi,KZ,2022-07-07 20:13:11,48.5872,57.1869,63.41,61,0,6.44
534,Quatre Cocos,MU,2022-07-07 20:13:11,-20.2078,57.7625,71.71,58,79,17.63
535,San Pedro,PH,2022-07-07 20:13:12,14.35,121.0167,79.83,91,75,2.3
536,Finnsnes,NO,2022-07-07 20:13:12,69.2296,17.9811,50.76,94,100,9.19
537,Salisbury,GB,2022-07-07 20:13:13,51.0693,-1.7957,71.17,62,20,5.75
538,Rongcheng,CN,2022-07-07 20:13:13,30.634,117.8517,78.26,94,9,3.38
539,Niteroi,BR,2022-07-07 20:12:19,-22.8833,-43.1036,83.19,49,0,10.36
540,Dawei,MM,2022-07-07 20:13:13,14.0833,98.2,77.85,91,100,0.74
541,Kuito,AO,2022-07-07 20:13:14,-12.3833,16.9333,56.37,40,2,2.64
542,Ola,RU,2022-07-07 20:13:14,59.5833,151.2833,54.66,95,86,1.95
543,Pangkalanbuun,ID,2022-07-07 20:13:15,-2.6833,111.6167,73.62,98,71,1.83
544,Kamiichi,JP,2022-07-07 20:13:15,36.7,137.3667,75.78,92,100,3.31
545,Rocha,UY,2022-07-07 20:08:37,-34.4833,-54.3333,49.93,53,0,11.95
546,Thanh Hoa,VN,2022-07-07 20:13:16,19.8,105.7667,77.47,94,100,3.65
547,Saint-Augustin,CA,2022-07-07 20:13:16,51.226,-58.6502,59.16,65,100,4.5
548,El Jicaro,GT,2022-07-07 20:13:16,14.9167,-89.9,88.07,62,62,5.06
549,Sao Paulo De Olivenca,BR,2022-07-07 20:13:17,-3.3783,-68.8725,83.48,76,16,1.1
550,Monrovia,LR,2022-07-07 20:13:17,6.3005,-10.7969,76.77,80,24,10.98
551,La Asuncion,VE,2022-07-07 20:13:17,11.0333,-63.8628,81.45,75,31,20.27
552,Hosdurga,IN,2022-07-07 20:13:18,13.7981,76.2861,70.32,89,100,17.07
553,Oxford,GB,2022-07-07 20:08:32,51.7522,-1.256,70.5,63,0,6.91
554,Cape Coast,GH,2022-07-07 20:13:18,5.1053,-1.2466,76.06,87,63,9.91
555,Oriximina,BR,2022-07-07 20:13:19,-1.7656,-55.8661,84.29,64,68,6.82
556,Puerto Maldonado,PE,2022-07-07 20:13:19,-12.6,-69.1833,91.8,49,40,4.61
557,Sitka,US,2022-07-07 20:13:19,57.0531,-135.33,60.69,77,75,4.61
558,La Ronge,CA,2022-07-07 20:13:20,55.1001,-105.2842,69.82,36,67,5.84
559,Nador,MA,2022-07-07 20:13:20,35.174,-2.9287,77.25,88,75,4.61
560,Narsaq,GL,2022-07-07 20:13:20,60.9167,-46.05,53.82,84,70,5.19
