City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
98,Virginia Beach,US,2022-07-10 19:12:25,36.8529,-75.978,71.64,94,100,9.22
99,Kloulklubed,PW,2022-07-10 19:12:26,7.0419,134.2556,83.43,70,97,5.06
100,Naze,JP,2022-07-10 19:12:26,28.3667,129.4833,78.4,90,8,4.54
101,Meulaboh,ID,2022-07-10 19:09:37,4.1363,96.1285,76.98,88,100,2.95
102,Lugovoy,KZ,2022-07-10 19:12:27,42.9472,72.7644,70.54,35,15,2.44
103,Souillac,MU,2022-07-10 19:12:27,-20.5167,57.5167,70.18,68,40,17.27
104,Tasiilaq,GL,2022-07-10 19:12:27,65.6145,-37.6368,50.16,78,45,2.84
105,Torbay,CA,2022-07-10 19:12:28,47.6666,-52.7314,69.76,56,0,18.84
106,Puerto Ayora,EC,2022-07-10 19:12:28,-0.7393,-90.3518,78.76,85,56,5.99
107,Dikson,RU,2022-07-10 19:12:29,73.5069,80.5464,37.89,90,100,5.21
108,Saldanha,ZA,2022-07-10 19:12:29,-33.0117,17.9442,56.44,77,42,10.74
109,Vanimo,PG,2022-07-10 19:12:29,-2.6741,141.3028,76.3,88,100,4.32
110,Mangrol,IN,2022-07-10 19:12:30,21.1167,70.1167,82.17,82,99,20.67
111,Itamaraju,BR,2022-07-10 19:12:30,-17.0392,-39.5311,77.95,52,2,9.04
112,Lerwick,GB,2022-07-10 19:12:30,60.1545,-1.1494,53.6,90,100,14.83
113,Chaves,US,2022-07-10 19:12:31,33.3834,-104.4505,99.01,18,0,12.66
114,Coquimbo,CL,2022-07-10 19:11:02,-29.9533,-71.3436,60.53,72,75,9.22
115,Kavaratti,IN,2022-07-10 19:09:33,10.5669,72.642,81.37,81,100,19.13
116,Rikitea,PF,2022-07-10 19:12:31,-23.1203,-134.9692,72.54,79,25,6.33
117,Goderich,CA,2022-07-10 19:12:32,43.7501,-81.7165,71.91,61,0,5.86
118,Matagami,CA,2022-07-10 19:12:32,49.7502,-77.6328,74.08,42,100,12.91
119,Aasiaat,GL,2022-07-10 19:12:33,68.7098,-52.8699,38.48,85,90,9.46
120,Laiyang,CN,2022-07-10 19:12:33,36.9758,120.7136,74.05,95,4,1.68
121,Port Elizabeth,ZA,2022-07-10 19:09:03,-33.918,25.5701,54.1,81,44,15.9
122,Fujin,CN,2022-07-10 19:12:34,47.26,132.0322,66.47,90,100,6.33
123,Princeton,US,2022-07-10 19:09:05,25.5384,-80.4089,93.99,62,40,10.36
124,Tuktoyaktuk,CA,2022-07-10 19:12:34,69.4541,-133.0374,41.94,87,79,9.46
125,Provideniya,RU,2022-07-10 19:12:35,64.3833,-173.3,48.99,90,100,4.88
126,Sistranda,NO,2022-07-10 19:12:35,63.7256,8.834,53.56,69,100,1.07
127,Vao,NC,2022-07-10 19:12:35,-22.6667,167.4833,75.92,80,21,20.92
128,Zabid,YE,2022-07-10 19:12:36,14.1951,43.3152,91.58,47,100,12.48
129,Atuona,PF,2022-07-10 19:10:20,-9.8,-139.0333,77.41,77,58,17.85
130,Punta Alta,AR,2022-07-10 19:12:36,-38.8759,-62.0736,57.74,40,81,14.14
131,Khuzdar,PK,2022-07-10 19:12:37,27.7384,66.6434,78.17,72,81,5.59
132,Pedernales,DO,2022-07-10 19:12:37,18.0384,-71.744,86.41,61,100,6.08
133,Lompoc,US,2022-07-10 19:08:49,34.6391,-120.4579,77.14,81,100,15.01
134,Taoudenni,ML,2022-07-10 19:12:37,22.6783,-3.9836,108.25,7,3,9.69
135,Salalah,OM,2022-07-10 19:12:38,17.0151,54.0924,77.09,100,100,5.75
136,Tuy Hoa,VN,2022-07-10 19:12:38,13.0833,109.3,77.5,83,100,7.16
137,Vega De Alatorre,MX,2022-07-10 19:12:39,20.0333,-96.6333,86.94,63,96,8.63
138,Nanortalik,GL,2022-07-10 19:12:39,60.1432,-45.2371,43.27,85,65,6.24
139,Sterna,GR,2022-07-10 19:13:39,41.5653,26.4593,72.97,47,100,6.29
140,Kharela,IN,2022-07-10 19:13:40,25.55,79.8167,95.32,38,24,8.59
141,Bethel,US,2022-07-10 19:11:47,41.3712,-73.414,83.62,41,0,5.75
142,Vila Velha,BR,2022-07-10 19:13:40,-20.3297,-40.2925,75.15,84,75,8.05
143,Saint-Pierre,RE,2022-07-10 19:13:41,-21.3393,55.4781,70.92,71,0,8.05
144,Derzhavinsk,KZ,2022-07-10 19:13:41,51.1,66.3167,66.27,74,51,9.75
145,Baglung,NP,2022-07-10 19:13:41,28.2719,83.5898,71.19,92,92,3.29
146,Labuhan,ID,2022-07-10 19:13:42,-6.8844,112.2051,76.14,85,14,6.22
147,Ribeira Grande,PT,2022-07-10 19:13:42,38.5167,-28.7,70.2,68,75,8.05
148,Ratnagiri,IN,2022-07-10 19:13:43,16.9833,73.3,80.28,83,100,19.06
149,Ponta Do Sol,PT,2022-07-10 19:13:43,32.6667,-17.1,80.71,73,4,3.89
150,Bambous Virieux,MU,2022-07-10 19:13:43,-20.3428,57.7575,70.21,68,40,17.27
151,Lasa,IT,2022-07-10 19:13:44,46.6166,10.7002,62.44,70,5,5.97
152,Sao Felix Do Xingu,BR,2022-07-10 19:13:44,-6.6447,-51.995,93.92,26,3,3.98
153,Hirara,JP,2022-07-10 19:13:45,24.8,125.2833,84.65,74,26,13.44
154,Pangody,RU,2022-07-10 19:13:45,65.85,74.4859,54.41,80,25,9.48
155,Axim,GH,2022-07-10 19:13:45,4.8699,-2.2405,76.14,83,76,7.85
156,Beringovskiy,RU,2022-07-10 19:13:46,63.05,179.3167,45.19,87,100,15.46
157,Cairns,AU,2022-07-10 19:09:30,-16.9167,145.7667,62.55,81,5,12.66
158,Srednekolymsk,RU,2022-07-10 19:13:46,67.45,153.6833,59.65,54,57,13.98
159,Awbari,LY,2022-07-10 19:13:47,26.5921,12.7805,92.25,22,70,8.32
160,Arona,ES,2022-07-10 19:13:47,28.0996,-16.681,73.92,61,0,8.05
161,Chuy,UY,2022-07-10 19:13:47,-33.6971,-53.4616,72.59,72,61,9.95
162,Tongchuan,CN,2022-07-10 19:13:48,35.0806,109.0897,73.31,87,63,7.27
163,Sioux Lookout,CA,2022-07-10 19:13:48,50.1001,-91.917,73.47,88,100,5.75
164,Nikel,RU,2022-07-10 19:13:49,69.4128,30.222,55.58,94,100,13.09
165,East London,ZA,2022-07-10 19:10:21,-33.0153,27.9116,61.32,76,98,8.66
166,Saint-Joseph,RE,2022-07-10 19:13:49,-21.3667,55.6167,62.98,75,27,15.79
167,Kruisfontein,ZA,2022-07-10 19:13:50,-34.0033,24.7314,51.89,87,67,13.13
168,Clyde River,CA,2022-07-10 19:13:50,70.4692,-68.5914,46.38,67,100,3.13
169,Mashhad,IR,2022-07-10 19:13:50,36.297,59.6062,77.14,31,0,4.61
170,Namatanai,PG,2022-07-10 19:13:51,-3.6667,152.4333,78.12,78,70,5.61
171,Carnarvon,AU,2022-07-10 19:11:07,-24.8667,113.6333,61.3,60,0,18.63
172,Esperance,AU,2022-07-10 19:13:51,-33.8667,121.9,54.99,75,71,8.97
173,Arroyo,ES,2022-07-10 19:13:52,41.6096,-4.7969,94.14,16,0,4.61
174,Ferrol,ES,2022-07-10 19:13:52,43.4832,-8.2369,72.23,79,38,4.41
175,Yellowknife,CA,2022-07-10 19:13:52,62.456,-114.3525,69.35,59,100,3.78
176,Muzhi,RU,2022-07-10 19:13:53,65.3667,64.6667,57.88,70,5,5.46
177,Channel-Port Aux Basques,CA,2022-07-10 19:13:53,47.5702,-59.1367,58.08,81,0,19.64
178,Jurm,AF,2022-07-10 19:13:54,36.8648,70.8342,68.76,37,1,2.24
179,Grevena,GR,2022-07-10 19:13:54,40.0845,21.4274,70.81,57,86,3.02
180,Mahebourg,MU,2022-07-10 19:13:55,-20.4081,57.7,70.25,68,40,17.27
181,Nicoya,CR,2022-07-10 19:13:55,10.1483,-85.452,81.36,81,100,2.26
182,Manta,EC,2022-07-10 19:13:55,-0.95,-80.7333,78.58,73,75,9.22
183,Lorengau,PG,2022-07-10 19:13:56,-2.0226,147.2712,81.3,74,31,8.84
184,Vostok,RU,2022-07-10 19:14:56,46.4856,135.8833,60.66,94,100,2.59
185,Muncar,ID,2022-07-10 19:14:57,-8.4333,114.3333,74.75,93,75,1.07
186,San Patricio,US,2022-07-10 19:14:57,28.017,-97.5169,100.35,30,7,5.08
187,Dudinka,RU,2022-07-10 19:13:00,69.4058,86.1778,51.62,64,22,7.99
188,Berlevag,NO,2022-07-10 19:14:57,70.8578,29.0864,58.8,87,0,12.66
189,Kodiak,US,2022-07-10 19:14:58,57.79,-152.4072,56.71,67,100,9.22
190,Malindi,KE,2022-07-10 19:10:12,-3.2175,40.1191,75.63,74,5,18.81
191,Tura,IN,2022-07-10 19:14:58,25.5198,90.2201,74.93,93,98,4.56
192,Saint Marys,US,2022-07-10 19:10:39,30.7305,-81.5465,87.12,74,75,11.5
193,Aksu,CN,2022-07-10 19:14:59,41.1231,80.2644,73.63,37,48,5.28
194,Kota Kinabalu,MY,2022-07-10 19:14:59,5.9749,116.0724,75.18,94,20,3.44
195,Erenhot,CN,2022-07-10 19:15:00,43.6475,111.9767,74.93,30,30,9.46
196,Saskylakh,RU,2022-07-10 19:11:55,71.9167,114.0833,47.35,80,100,11.32
197,Ofunato,JP,2022-07-10 19:15:00,39.0717,141.7167,71.22,95,78,2.04
198,Lata,PT,2022-07-10 19:15:01,40.1629,-8.3327,74.07,40,2,5.46
199,Kadiri,IN,2022-07-10 19:15:01,14.1167,78.1667,72.59,81,100,19.77
200,Luderitz,NA,2022-07-10 19:15:02,-26.6481,15.1594,57.09,76,0,14.23
201,Lebu,CL,2022-07-10 19:15:02,-37.6167,-73.65,50.85,76,4,8.25
202,Naryan-Mar,RU,2022-07-10 19:15:02,67.6713,53.087,52.32,82,100,8.41
203,Broome,US,2022-07-10 19:15:03,42.2506,-75.833,81.01,40,0,1.99
204,Arraial Do Cabo,BR,2022-07-10 19:15:03,-22.9661,-42.0278,75.06,69,0,21.85
205,Stephenville,US,2022-07-10 19:11:42,32.2207,-98.2023,103.87,24,0,5.75
206,San Andres,CO,2022-07-10 19:15:04,12.5847,-81.7006,77.02,100,100,10.36
207,Nikolskoye,RU,2022-07-10 19:15:05,59.7035,30.7861,63.79,98,38,3.44
208,Barra Do Garcas,BR,2022-07-10 19:15:05,-15.89,-52.2567,90.1,20,9,6.44
209,Faya,SA,2022-07-10 19:15:06,18.3851,42.4509,68.52,50,94,4.25
210,Podgorica,ME,2022-07-10 19:15:06,42.4411,19.2636,80.38,24,0,9.22
211,Beyneu,KZ,2022-07-10 19:15:07,45.3167,55.2,87.46,21,0,9.17
212,Mattru,SL,2022-07-10 19:15:07,7.6244,-11.8332,73.47,96,69,3.6
213,Linkou,CN,2022-07-10 19:15:08,45.3,130.2833,63.86,93,100,2.51
214,Cidreira,BR,2022-07-10 19:15:08,-30.1811,-50.2056,66.2,82,100,8.93
215,Eureka,US,2022-07-10 19:12:01,40.8021,-124.1637,71.2,76,21,7.0
216,Castro,BR,2022-07-10 19:15:08,-24.7911,-50.0119,69.4,57,6,7.16
217,Saint-Philippe,RE,2022-07-10 19:15:09,-21.3585,55.7679,63.99,77,51,16.02
218,Payson,US,2022-07-10 19:15:09,40.0444,-111.7321,94.46,22,0,6.91
219,Ahipara,NZ,2022-07-10 19:15:10,-35.1667,173.1667,56.53,87,100,6.2
220,Saint George,US,2022-07-10 19:15:10,37.1041,-113.5841,105.64,11,0,10.36
221,Buchanan,LR,2022-07-10 19:15:11,5.8808,-10.0467,76.73,76,66,10.54
222,Liepaja,LV,2022-07-10 19:15:11,56.5419,21.0367,58.98,77,0,2.3
223,Palmer,US,2022-07-10 19:15:11,42.1584,-72.3287,81.77,35,5,1.99
224,Ritchie,ZA,2022-07-10 19:15:12,-29.038,24.6028,40.21,57,4,11.5
225,Tazmalt,DZ,2022-07-10 19:15:12,36.3868,4.3989,80.76,38,0,5.5
226,Hami,CN,2022-07-10 19:15:13,42.8,93.45,84.61,16,100,10.63
227,Longyearbyen,SJ,2022-07-10 19:13:54,78.2186,15.6401,46.24,76,75,9.22
