City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Padang,ID,-0.9492,100.3543,86.05,71,64,7.27,broken clouds
349,Baykit,RU,61.67,96.37,69.06,35,39,8.84,scattered clouds
350,Cherskiy,RU,68.75,161.3,67.55,34,92,8.08,overcast clouds
351,Santa Maria,BR,-29.6842,-53.8069,69.57,63,100,14.79,overcast clouds
352,Baturaja,ID,-4.1333,104.1667,89.28,50,100,4.63,overcast clouds
353,Kununurra,AU,-15.7667,128.7333,80.58,16,5,11.5,clear sky
354,Nouadhibou,MR,20.931,-17.0347,67.98,100,100,5.75,mist
355,Kloulklubed,PW,7.0419,134.2556,81.1,71,100,5.01,overcast clouds
356,Tigre,AR,-34.426,-58.5796,53.6,59,0,12.66,clear sky
357,Brigg,GB,53.552,-0.4921,68.5,71,0,1.14,clear sky
358,Namatanai,PG,-3.6667,152.4333,81.59,79,100,10.38,light rain
359,Kinablangan,PH,7.6947,126.5503,84.0,78,100,2.15,overcast clouds
360,Macas,EC,-2.3167,-78.1167,63.72,97,93,3.24,overcast clouds
361,Marawi,PH,7.9986,124.2928,77.0,86,89,2.73,overcast clouds
362,Verkhnevilyuysk,RU,63.4453,120.3167,63.52,83,100,4.36,overcast clouds
363,Rio Gallegos,AR,-51.6226,-69.2181,10.45,100,0,2.3,clear sky
364,Iqaluit,CA,63.7506,-68.5145,38.93,86,40,2.3,scattered clouds
365,Tautira,PF,-17.7333,-149.15,77.02,79,43,16.78,light rain
366,Ambovombe,MG,-25.1667,46.0833,72.18,53,0,8.32,clear sky
367,Nadym,RU,65.5333,72.5167,64.85,53,12,15.99,few clouds
368,Faanui,PF,-16.4833,-151.75,77.77,77,17,16.51,light rain
369,Damavand,IR,35.7178,52.065,85.19,17,0,7.94,clear sky
370,Slave Lake,CA,55.2834,-114.769,62.58,55,0,12.66,clear sky
371,Tevriz,RU,57.509,72.4042,83.53,47,8,6.17,clear sky
372,Port Said,EG,31.2565,32.2841,78.78,78,0,11.5,clear sky
373,Leh,IN,34.1667,77.5833,70.88,28,5,7.36,clear sky
374,Dubbo,AU,-32.25,148.6167,60.93,55,100,6.91,overcast clouds
375,Grafton,US,42.207,-71.6856,62.33,86,0,8.05,clear sky
376,Augusto Correa,BR,-1.0217,-46.635,72.23,96,81,2.95,broken clouds
377,Lakes Entrance,AU,-37.8811,147.981,53.17,65,100,3.18,overcast clouds
378,Hamilton,US,39.1834,-84.5333,69.42,91,0,0.0,clear sky
379,Lazaro Cardenas,MX,17.9583,-102.2,77.49,85,10,2.95,clear sky
380,Nelson Bay,AU,-32.7167,152.15,59.0,83,70,7.0,broken clouds
381,Andenes,NO,69.3143,16.1194,54.93,87,75,9.22,broken clouds
382,Kendari,ID,-3.945,122.4989,73.89,98,100,2.1,overcast clouds
383,Alta Floresta,BR,-9.8756,-56.0861,66.99,60,31,3.22,scattered clouds
384,Kalutara,LK,6.5831,79.9593,80.71,84,100,9.82,overcast clouds
385,Half Moon Bay,US,37.4636,-122.4286,71.49,84,0,11.5,clear sky
386,Bilma,NE,18.6853,12.9164,91.8,30,44,3.91,scattered clouds
387,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,70.81,99,100,1.68,overcast clouds
388,Vetlanda,SE,57.4289,15.0776,61.9,59,6,8.16,clear sky
389,Gulbarga,IN,17.3333,76.8333,72.21,92,100,15.32,overcast clouds
390,Preili,LV,56.2944,26.7246,63.61,69,82,5.37,broken clouds
391,Balkanabat,TM,39.5108,54.3671,98.71,12,0,18.63,clear sky
392,Bemidji,US,47.4736,-94.8803,68.92,100,0,3.44,clear sky
393,Ponta Delgada,PT,37.7333,-25.6667,68.5,72,75,4.61,broken clouds
394,Bilibino,RU,68.0546,166.4372,63.86,38,100,1.92,overcast clouds
395,Jardim,BR,-21.4803,-56.1381,69.3,51,54,6.49,broken clouds
396,Verkhnyaya Inta,RU,65.9811,60.3094,73.06,42,0,4.92,clear sky
397,Shelburne,CA,44.0787,-80.2041,61.59,61,21,6.93,few clouds
398,Tecoanapa,MX,16.5167,-98.75,78.87,87,100,3.98,overcast clouds
399,Dong Xoai,VN,11.5333,106.9167,77.7,92,100,4.61,overcast clouds
400,Inyonga,TZ,-6.7167,32.0667,68.0,47,14,9.57,few clouds
401,Voyvozh,RU,62.892,54.9635,78.82,41,61,2.82,broken clouds
402,Ust-Omchug,RU,61.15,149.6333,80.02,40,84,13.0,broken clouds
403,Tuatapere,NZ,-46.1333,167.6833,35.73,84,36,4.34,scattered clouds
404,Broome,US,42.2506,-75.833,60.01,81,0,2.71,clear sky
405,Contamana,PE,-7.3333,-75.0167,70.9,96,95,2.8,overcast clouds
406,Berlevag,NO,70.8578,29.0864,57.2,93,100,13.8,overcast clouds
407,Tukrah,LY,32.5341,20.5791,78.98,55,2,11.74,clear sky
408,Alofi,NU,-19.0595,-169.9187,75.09,78,40,11.5,scattered clouds
409,Flin Flon,CA,54.7682,-101.865,61.84,61,18,9.28,few clouds
410,Kyabram,AU,-36.3167,145.05,53.87,69,100,4.68,overcast clouds
411,Batticaloa,LK,7.7102,81.6924,90.99,48,100,17.78,overcast clouds
412,Itamaraju,BR,-17.0392,-39.5311,61.39,96,0,2.48,clear sky
413,Srednekolymsk,RU,67.45,153.6833,83.21,36,88,4.05,overcast clouds
414,Luan,CH,46.3592,6.9759,61.05,76,88,1.83,overcast clouds
415,Mercedes,AR,-34.6515,-59.4307,50.04,55,100,13.65,overcast clouds
416,Fuerte Olimpo,PY,-21.0415,-57.8738,80.44,36,12,10.92,few clouds
417,Masyaf,SY,35.0653,36.3406,78.51,53,13,12.8,few clouds
418,Victoria,HK,22.2855,114.1577,91.45,65,38,8.01,scattered clouds
419,Cozumel,MX,20.5083,-86.9458,76.95,92,72,6.22,broken clouds
420,Ust-Nera,RU,64.5667,143.2,88.23,32,98,9.51,overcast clouds
421,Esna,EG,25.2934,32.554,93.22,23,3,13.98,clear sky
422,Mathbaria,BD,22.2876,89.9593,87.71,74,56,17.11,broken clouds
423,Dampit,ID,-8.2116,112.7493,78.12,79,80,7.43,moderate rain
424,Voskresenskoye,RU,56.8381,45.4317,80.96,47,23,7.05,few clouds
425,Luang Prabang,LA,19.8856,102.1347,91.36,58,75,4.61,broken clouds
426,Mao,ES,39.8885,4.2658,77.56,73,0,0.0,clear sky
427,Nemuro,JP,43.3236,145.575,60.84,96,61,9.95,broken clouds
428,Carauari,BR,-4.8828,-66.8958,70.41,99,79,2.35,broken clouds
429,Terrace,CA,54.5163,-128.6035,57.11,88,100,20.71,light intensity shower rain
430,Axim,GH,4.8699,-2.2405,75.81,84,97,6.89,overcast clouds
431,Novikovo,RU,51.1537,37.8879,73.53,57,100,12.08,overcast clouds
432,Nome,US,64.5011,-165.4064,65.16,63,0,9.22,clear sky
433,Puerto Colombia,CO,10.9878,-74.9547,80.69,86,100,12.5,overcast clouds
434,Inhambane,MZ,-23.865,35.3833,69.78,88,40,6.91,scattered clouds
435,Houma,US,29.5958,-90.7195,78.01,96,0,0.0,clear sky
436,Klaipeda,LT,55.7172,21.1175,62.65,64,13,1.03,few clouds
437,Montepuez,MZ,-13.1256,38.9997,69.8,64,72,10.4,broken clouds
438,Boden,SE,65.8252,21.6886,62.6,79,99,5.97,overcast clouds
439,Seoul,KR,37.5683,126.9778,88.99,70,75,6.91,broken clouds
440,Leningradskiy,RU,69.3833,178.4167,38.01,74,100,6.42,overcast clouds
441,Damara,CF,4.9608,18.7035,75.07,88,98,3.04,overcast clouds
442,Te Anau,NZ,-45.4167,167.7167,33.89,80,100,1.12,overcast clouds
443,Luderitz,NA,-26.6481,15.1594,55.65,64,0,10.4,clear sky
444,Lircay,PE,-12.9896,-74.7205,48.27,83,100,2.51,overcast clouds
445,San Cristobal,VE,7.7669,-72.225,66.79,85,100,2.57,overcast clouds
446,Vorobyevka,RU,50.6451,40.9245,83.77,35,99,18.25,overcast clouds
447,Fairview,US,40.8126,-73.999,70.25,77,0,9.22,clear sky
448,Dhidhdhoo,MV,6.8833,73.1,81.93,80,100,13.02,overcast clouds
449,Panzhihua,CN,26.5851,101.7128,92.34,43,64,5.53,broken clouds
450,Srandakan,ID,-7.9386,110.2506,82.33,75,99,13.94,overcast clouds
451,Magnitka,RU,55.3475,59.6961,78.89,50,96,7.29,overcast clouds
452,Nara,JP,34.6851,135.8049,92.5,35,100,6.17,overcast clouds
453,Tarko-Sale,RU,64.9225,77.785,65.43,51,97,16.69,overcast clouds
454,Mecca,SA,21.4267,39.8261,98.55,14,81,5.14,broken clouds
455,Green River,US,41.5286,-109.4662,70.2,31,0,3.27,clear sky
456,Rabaul,PG,-4.1967,152.1721,82.38,75,100,11.54,light rain
457,Clyde River,CA,70.4692,-68.5914,39.43,87,75,2.3,broken clouds
458,Shirokiy,RU,49.758,129.523,63.52,90,99,8.34,overcast clouds
459,Cayenne,GF,4.9333,-52.3333,74.08,1,45,2.3,scattered clouds
460,Sinnamary,GF,5.3833,-52.95,75.15,90,94,4.52,overcast clouds
461,Saint-Gabriel,CA,46.3001,-73.3824,67.68,85,61,3.8,broken clouds
462,Envira,BR,-7.3,-70.2167,69.57,99,91,2.64,overcast clouds
463,Tekeli,KZ,44.83,78.8239,77.11,29,100,12.1,overcast clouds
464,Nyurba,RU,63.2842,118.3319,67.5,75,100,5.46,light rain
465,Adzhamka,UA,48.5424,32.5354,71.76,56,100,17.2,overcast clouds
466,Araouane,ML,18.9048,-3.5265,92.66,12,41,4.32,scattered clouds
467,Qaqortoq,GL,60.7167,-46.0333,40.51,90,17,1.39,few clouds
468,Plyussa,RU,58.4308,29.3654,66.67,71,100,4.29,overcast clouds
469,Saint-Joseph,RE,-21.3667,55.6167,73.78,66,11,13.56,few clouds
470,Lasa,IT,46.6166,10.7002,62.69,51,1,3.56,clear sky
471,Muriti,TZ,-1.9833,32.9167,71.08,57,6,16.69,clear sky
472,Carutapera,BR,-1.195,-46.02,73.24,93,33,5.01,scattered clouds
473,Dalvik,IS,65.9702,-18.5286,53.53,96,100,1.97,overcast clouds
474,Sabalgarh,IN,26.25,77.4,100.6,35,9,1.39,clear sky
475,Belmonte,BR,-15.8631,-38.8828,70.05,83,19,3.6,few clouds
476,Grimshaw,CA,56.1834,-117.6027,60.15,62,75,12.66,broken clouds
477,Flinders,AU,-34.5833,150.8552,57.38,77,100,3.76,overcast clouds
478,Andra,RU,62.5147,65.8878,77.95,30,8,6.24,clear sky
479,Jieshi,CN,22.8134,115.8257,86.27,71,85,8.05,overcast clouds
480,Padilla,CO,3.2204,-76.3139,65.77,93,100,2.3,overcast clouds
481,Opuwo,NA,-18.0607,13.84,59.97,34,0,5.03,clear sky
482,Atar,MR,20.5169,-13.0499,83.82,48,0,9.42,clear sky
483,Rudnogorsk,RU,57.2639,103.7519,67.64,61,100,2.46,overcast clouds
484,Shimoda,JP,34.6667,138.95,86.11,83,92,4.74,overcast clouds
485,Mana,GF,5.6592,-53.7767,75.76,90,100,3.13,moderate rain
486,Devonport,AU,-41.1667,146.35,53.1,85,100,9.93,overcast clouds
487,Savannah Bight,HN,16.45,-85.85,81.73,78,95,16.08,overcast clouds
488,Phan Thiet,VN,10.9333,108.1,82.42,76,88,13.69,overcast clouds
489,Anju,KP,39.6178,125.6647,83.86,66,30,4.03,scattered clouds
490,Biak,ID,-0.9131,122.8766,76.12,88,100,8.81,overcast clouds
491,Sorong,ID,-0.8833,131.25,80.74,81,95,2.24,overcast clouds
492,Rawlins,US,41.7911,-107.2387,71.49,18,0,6.91,clear sky
493,Olafsvik,IS,64.8945,-23.7142,50.56,93,100,8.21,overcast clouds
494,Jaruco,CU,23.0431,-82.0108,72.63,81,4,2.04,clear sky
495,Ambilobe,MG,-13.2,49.05,81.63,38,9,12.84,clear sky
496,Comodoro Rivadavia,AR,-45.8667,-67.5,26.46,86,0,4.61,clear sky
497,Lata,PT,40.1629,-8.3327,62.08,62,26,2.71,scattered clouds
498,Shakawe,BW,-18.3667,21.85,64.38,41,0,5.55,clear sky
499,Rabo De Peixe,PT,37.8,-25.5833,67.28,73,75,4.61,broken clouds
500,Palana,RU,59.1167,159.9667,63.5,63,50,3.24,scattered clouds
501,Zenzeli,RU,45.9241,47.0474,95.41,20,85,26.6,overcast clouds
502,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,73.99,64,0,13.42,clear sky
503,Bulri,PK,24.8667,68.3333,93.6,54,67,18.86,broken clouds
504,Rio Cuarto,AR,-33.1307,-64.3499,47.48,45,11,12.06,few clouds
505,Luena,AO,-11.7833,19.9167,64.36,34,6,6.33,clear sky
506,Yumen,CN,40.2833,97.2,88.66,15,100,6.71,overcast clouds
507,Tiznit,MA,29.5833,-9.5,90.3,11,93,2.21,overcast clouds
508,Astara,AZ,38.5,48.6667,85.98,34,0,7.94,clear sky
509,Vagur,FO,61.4732,-6.8119,51.76,96,100,23.62,overcast clouds
510,Plouzane,FR,48.3833,-4.6167,66.52,72,0,9.22,clear sky
511,Prenzlau,DE,53.3167,13.8667,68.22,57,80,12.03,broken clouds
512,Yeppoon,AU,-23.1333,150.7333,69.58,74,0,10.65,clear sky
513,Phonhong,LA,18.5007,102.4166,86.97,71,100,1.88,moderate rain
514,Rawson,AR,-43.3002,-65.1023,38.77,69,90,15.41,overcast clouds
515,Wanning,CN,18.8003,110.3967,85.84,81,13,10.38,few clouds
516,Sterlibashevo,RU,53.4376,55.2578,77.67,63,12,6.96,light rain
517,Ust-Kuyga,RU,70.0167,135.6,74.82,39,100,14.76,overcast clouds
518,Amherst,US,41.3978,-82.2224,64.51,87,0,0.0,clear sky
519,Yabrud,SY,33.9674,36.6574,72.23,35,0,4.21,clear sky
520,Sept-Iles,CA,50.2001,-66.3821,55.92,94,100,3.44,light intensity shower rain
521,Lima,PE,-12.0432,-77.0282,58.89,88,100,8.05,overcast clouds
522,Rudersberg,DE,48.8852,9.5293,65.12,78,49,2.15,scattered clouds
523,Aykhal,RU,66.0,111.5,57.09,88,100,4.68,light rain
524,Saint-Augustin,CA,51.226,-58.6502,53.51,77,100,1.77,overcast clouds
525,Brae,GB,60.3964,-1.353,55.62,89,100,15.28,overcast clouds
526,Wanxian,CN,30.8039,108.3897,101.89,46,100,5.44,overcast clouds
527,Muyinga,BI,-2.8333,30.3333,67.37,45,49,6.49,scattered clouds
528,Campbellsville,US,37.3434,-85.3419,69.91,67,0,2.33,clear sky
529,Ternovka,RU,51.678,41.6375,79.68,46,100,14.65,overcast clouds
530,Birjand,IR,32.8663,59.2211,91.87,8,0,6.91,clear sky
531,Santa Luzia,BR,-19.7697,-43.8514,56.3,94,0,0.0,clear sky
532,Pangnirtung,CA,66.1451,-65.7125,46.76,75,13,0.25,few clouds
533,La Ronge,CA,55.1001,-105.2842,64.65,63,75,8.05,broken clouds
534,Katherine,AU,-14.4667,132.2667,80.92,28,7,12.66,clear sky
535,Rognan,NO,67.0953,15.3878,58.75,74,48,2.93,scattered clouds
536,Port Macquarie,AU,-31.4333,152.9167,56.89,75,14,8.34,few clouds
537,Fayaoue,NC,-20.65,166.5333,78.01,82,100,15.99,light rain
538,Vadso,NO,70.0744,29.7487,54.48,93,75,11.5,broken clouds
539,Dinanagar,IN,32.15,75.4667,97.21,44,30,5.35,scattered clouds
540,Itoman,JP,26.1247,127.6694,90.37,79,20,11.5,few clouds
541,Price,US,39.5994,-110.8107,76.26,27,0,3.44,clear sky
542,Ziguinchor,SN,12.5833,-16.2719,79.0,100,40,2.3,scattered clouds
543,Brownsville,US,25.9018,-97.4975,82.96,81,0,9.22,clear sky
544,Salaga,GH,8.5508,-0.5188,72.9,93,51,6.51,broken clouds
545,Plettenberg Bay,ZA,-34.0527,23.3716,54.32,77,4,4.38,clear sky
546,Chicama,PE,-7.8447,-79.1469,59.54,89,75,4.9,broken clouds
547,Loa Janan,ID,-0.583,117.095,88.45,63,95,5.03,overcast clouds
548,Ostersund,SE,63.1792,14.6357,56.61,76,95,8.99,overcast clouds
549,Mwinilunga,ZM,-11.7358,24.4293,66.15,41,15,7.76,few clouds
550,Borovichi,RU,58.3878,33.9155,66.27,86,100,4.56,overcast clouds
551,Hambantota,LK,6.1241,81.1185,88.14,66,40,11.5,scattered clouds
552,Puerto Baquerizo Moreno,EC,-0.9,-89.6,70.11,78,100,11.88,overcast clouds
553,Pacific Grove,US,36.6177,-121.9166,58.68,92,100,8.01,mist
554,Okha,RU,53.5739,142.9478,68.18,79,91,12.84,light rain
555,Kamaishi,JP,39.2667,141.8833,78.17,84,100,5.97,overcast clouds
556,Seymchan,RU,62.8833,152.4333,91.44,28,50,12.64,scattered clouds
557,Dzaoudzi,YT,-12.7887,45.2699,78.69,69,40,18.41,scattered clouds
558,Gberia Fotombu,SL,9.8833,-11.1667,68.2,98,100,3.89,overcast clouds
559,Chimoio,MZ,-19.1164,33.4833,58.86,94,75,4.45,broken clouds
560,Scottsbluff,US,41.8666,-103.6672,77.77,57,0,6.91,clear sky
561,Lavrentiya,RU,65.5833,-171.0,47.77,84,95,7.2,overcast clouds
562,Inuvik,CA,68.3499,-133.7218,63.46,79,75,6.91,broken clouds
563,Zwiesel,DE,49.0167,13.2333,57.06,89,17,1.01,few clouds
564,Chino Valley,US,34.7575,-112.4538,83.52,31,0,9.22,clear sky
565,Pamanukan,ID,-6.2842,107.8106,88.23,54,99,7.25,overcast clouds
566,Korla,CN,41.7597,86.1469,92.82,16,100,10.63,overcast clouds
567,Uruzgan,AF,32.8333,66.0,89.58,21,0,6.93,clear sky
568,Dubti,ET,11.7361,41.0853,84.58,50,100,16.2,overcast clouds
569,Santiago Del Estero,AR,-27.7951,-64.2615,60.15,49,100,13.11,overcast clouds
570,Qinhuangdao,CN,39.9317,119.5883,79.48,70,100,5.37,overcast clouds
571,Port Blair,IN,11.6667,92.75,82.44,83,100,13.8,light rain
572,Aquiraz,BR,-3.9014,-38.3911,77.09,88,83,10.71,broken clouds
573,Smoky Lake,CA,54.1169,-112.4686,56.12,82,100,1.14,overcast clouds
574,Yasinya,UA,48.2794,24.3604,54.48,78,56,2.95,broken clouds
575,Kristiansund,NO,63.1115,7.732,53.65,93,75,2.3,mist
576,Dabat,ET,12.9842,37.765,53.71,90,100,2.55,light rain
577,Longjiang,CN,47.3303,123.1836,86.56,32,99,3.74,overcast clouds
578,Christchurch,NZ,-43.5333,172.6333,46.9,77,100,1.99,moderate rain
579,Pushchino,RU,54.8339,37.6264,77.09,59,96,15.93,overcast clouds
580,Sidi Ali,DZ,36.0998,0.4206,78.01,42,0,1.34,clear sky
581,Sitka,US,57.0531,-135.33,55.29,82,100,10.36,light rain
582,Letnik,RU,46.011,41.2657,73.04,78,100,8.79,light rain
583,Merzifon,TR,40.8733,35.4631,67.46,73,75,1.14,broken clouds
584,Kavaratti,IN,10.5669,72.642,81.68,80,78,18.97,broken clouds
585,Bakel,SN,14.905,-12.4568,77.16,80,100,17.2,light rain
586,Sun Valley,US,39.5963,-119.776,75.87,27,0,4.61,clear sky
587,Qandala,SO,11.472,49.8728,90.91,45,91,12.48,overcast clouds
588,Craig,US,40.5153,-107.5464,67.95,42,0,3.44,clear sky
589,Ballina,AU,-28.8667,153.5667,60.01,85,90,10.83,overcast clouds
590,High Level,CA,58.5169,-117.136,60.91,94,100,0.0,overcast clouds
591,Bandarbeyla,SO,9.4942,50.8122,85.24,49,77,34.31,broken clouds
592,Usinsk,RU,65.9939,57.5281,75.69,38,45,4.52,scattered clouds
593,Hervey Bay,AU,-25.2986,152.8535,63.05,69,0,11.9,clear sky
594,El Segundo,US,33.9192,-118.4165,77.54,86,0,5.75,clear sky
595,Bongaree,AU,-27.0797,153.1586,66.22,75,73,15.1,broken clouds
596,Holden,US,42.3518,-71.8634,61.0,84,0,8.05,clear sky
597,Paamiut,GL,61.994,-49.6678,39.0,92,96,16.04,overcast clouds
598,Gat,IL,31.61,34.7642,83.79,9,22,7.9,few clouds
599,Smithers,CA,54.7804,-127.1743,53.92,100,100,4.61,overcast clouds
600,Kanker,IN,20.2719,81.4931,82.72,77,99,3.24,overcast clouds
601,Amahai,ID,-3.3333,128.9167,77.97,90,94,6.2,light rain
602,Iskateley,RU,67.6803,53.1512,71.73,49,100,8.25,overcast clouds
603,Kuruman,ZA,-27.4524,23.4325,45.64,62,0,6.8,clear sky
604,Kerema,PG,-7.9631,145.7785,80.38,83,100,2.33,overcast clouds
605,Dakoro,NE,14.5106,6.765,82.85,57,13,13.33,few clouds
606,Evensk,RU,61.95,159.2333,58.1,72,52,7.4,broken clouds
607,Kitimat,CA,54.0524,-128.6534,57.58,25,100,1.01,overcast clouds
608,Honningsvag,NO,70.9821,25.9704,51.55,93,0,3.44,clear sky
609,Sangar,RU,63.9242,127.4739,55.15,99,100,5.95,light rain
610,Arvi,IN,20.9833,78.2333,82.29,78,100,16.35,overcast clouds
611,Salamiyah,SY,35.0113,37.0532,81.07,44,0,16.49,clear sky
612,Archidona,ES,37.0965,-4.3887,68.4,39,0,5.03,clear sky
613,Atambua,ID,-9.1061,124.8925,78.42,64,59,4.36,broken clouds
614,Bhinmal,IN,25.0,72.25,91.27,56,70,8.3,broken clouds
615,Ust-Maya,RU,60.4167,134.5333,74.82,71,23,7.43,light rain
616,Tarbagatay,RU,51.4803,107.3602,78.33,41,100,10.02,overcast clouds
617,Princeville,CA,45.7668,-61.2985,58.32,74,0,6.91,clear sky
618,Wajir,KE,1.7471,40.0573,76.96,61,40,12.66,scattered clouds
619,Preobrazheniye,RU,42.9019,133.9064,65.7,90,100,4.65,overcast clouds
620,Yulara,AU,-25.2406,130.9889,68.4,20,5,10.18,clear sky
621,Chama,CH,47.1821,8.4636,63.25,68,18,1.01,few clouds
622,Abha,SA,18.2164,42.5053,71.85,33,40,4.61,light rain
623,Pong,TH,19.1493,100.2752,87.1,70,89,1.19,overcast clouds
624,Turukhansk,RU,65.8167,87.9833,63.39,35,14,15.55,few clouds
625,Miquelon,PM,47.0975,-56.3814,51.8,87,8,12.12,clear sky
626,Sosva,RU,59.1766,61.8558,84.04,44,73,5.37,broken clouds
627,Ust-Tsilma,RU,65.441,52.1498,81.79,33,57,4.83,broken clouds
628,Preston,GB,53.7667,-2.7167,67.48,94,0,3.44,clear sky
629,Golkoy,TR,40.6875,37.6178,65.61,93,100,1.68,overcast clouds
630,Lockport,US,41.5895,-88.0578,75.25,77,100,10.36,overcast clouds
631,Isla Mujeres,MX,21.2311,-86.731,77.16,77,2,7.11,clear sky
632,Kedrovyy,RU,56.1667,91.8167,75.87,36,0,10.71,clear sky
633,Kayerkan,RU,69.3497,87.7602,53.53,57,92,19.26,overcast clouds
634,Abu Road,IN,24.4833,72.7833,85.57,69,100,6.73,overcast clouds
635,Svetlaya,RU,46.5389,138.3297,62.22,98,100,9.8,overcast clouds
636,Pueblo,US,38.2545,-104.6091,73.35,54,0,9.22,clear sky
637,Vardo,NO,70.3705,31.1107,49.98,100,100,6.91,mist
638,Miyako,JP,39.6367,141.9525,77.36,86,100,8.46,light rain
639,Chatham,GB,51.3789,0.5279,73.35,51,4,4.61,clear sky
640,Derzhavinsk,KZ,51.1,66.3167,84.09,36,39,15.75,scattered clouds
641,Mildura,AU,-34.2,142.15,56.07,53,100,5.79,overcast clouds
642,Genhe,CN,50.7833,121.5167,75.45,34,57,11.16,broken clouds
643,Yabelo,ET,4.8833,38.0833,60.62,61,98,12.8,overcast clouds
644,Jacareacanga,BR,-6.2222,-57.7528,73.53,70,66,1.52,broken clouds
645,Tombouctou,ML,20.0,-3.0,91.0,12,61,6.46,broken clouds
646,Rudbar,AF,30.15,62.6,101.88,7,1,14.52,clear sky
647,Westport,US,41.1415,-73.3579,70.07,90,0,6.91,clear sky
648,Sikasso,ML,10.9167,-7.0,72.48,94,26,6.87,scattered clouds
649,Zaysan,KZ,47.4667,84.8667,85.59,24,4,13.69,clear sky
650,Matongo,TZ,-2.3833,34.0833,73.76,40,41,7.54,scattered clouds
651,Gikongoro,RW,-2.464,29.5739,64.02,51,81,6.04,broken clouds
652,Yankton,US,42.8711,-97.3973,78.12,88,0,10.36,clear sky
653,Muravlenko,RU,63.7898,74.523,66.29,50,79,16.06,broken clouds
654,Skjervoy,NO,70.0311,20.9714,55.4,83,84,2.77,broken clouds
655,Nador,MA,35.174,-2.9287,75.45,78,75,5.75,broken clouds
656,Beringovskiy,RU,63.05,179.3167,45.81,98,100,15.3,light rain
657,San Miguel,SV,13.4833,-88.1833,74.86,100,75,2.3,broken clouds
658,Suicheng,CN,33.8963,117.9331,87.98,61,62,4.97,broken clouds
659,Paducah,US,37.0834,-88.6001,70.29,96,0,0.0,clear sky
660,Marrakesh,MA,31.6315,-8.0083,78.87,27,20,3.44,few clouds
661,Dabakala,CI,8.3667,-4.4333,70.3,97,100,5.46,overcast clouds
662,Blind River,CA,46.1834,-82.9582,62.71,75,100,6.58,overcast clouds
663,Altay,CN,47.8667,88.1167,80.33,32,20,8.7,few clouds
664,Port Keats,AU,-14.25,129.55,82.8,20,6,9.78,clear sky
665,Luau,AO,-10.7073,22.2247,66.78,37,52,5.91,broken clouds
666,Columbia,US,34.0007,-81.0348,71.6,94,100,6.91,overcast clouds
667,Kisangani,CD,0.5167,25.2,80.64,61,70,0.43,broken clouds
668,Oranjemund,NA,-28.55,16.4333,54.32,78,0,6.06,clear sky
669,Santana Do Livramento,BR,-30.8908,-55.5328,62.92,88,46,6.6,scattered clouds
670,Proletariy,RU,58.4342,31.7046,61.57,91,100,4.07,overcast clouds
671,La Colmena,PY,-25.8833,-56.8167,78.87,41,100,13.09,overcast clouds
672,Suntar,RU,62.1444,117.6319,68.27,72,99,4.27,overcast clouds
673,Ushtobe,KZ,45.2514,77.9838,91.42,18,82,17.47,broken clouds
674,Hailar,CN,49.2,119.7,76.64,31,100,16.8,overcast clouds
675,Luebo,CD,-5.35,21.4167,78.35,27,34,3.2,scattered clouds
676,Kysyl-Syr,RU,63.8986,122.7617,63.7,73,100,4.52,overcast clouds
677,Dillon,US,34.4166,-79.3712,71.94,95,78,7.34,broken clouds
678,Bad Windsheim,DE,49.5,10.4167,60.98,81,100,4.61,overcast clouds
679,Pimentel,PE,-6.8367,-79.9342,61.63,88,85,12.19,overcast clouds
680,Poykovskiy,RU,61.2333,73.3333,77.29,53,20,8.95,light rain
681,Elk City,US,35.412,-99.4043,77.22,53,0,3.44,clear sky
682,Solenzo,BF,12.1833,-4.0833,75.96,83,42,9.53,scattered clouds
683,Puerto Escondido,MX,15.85,-97.0667,79.48,88,92,5.17,overcast clouds
684,Ratnagiri,IN,16.9833,73.3,79.56,84,100,21.0,light rain
685,Tete,MZ,-16.1564,33.5867,70.81,65,71,4.81,broken clouds
686,Simao,CN,22.7886,100.9748,79.36,76,82,2.59,broken clouds
687,Pamekasan,ID,-7.1568,113.4746,82.26,73,100,9.55,overcast clouds
688,Kasongo-Lunda,CD,-6.4667,16.8167,74.84,37,13,0.16,few clouds
689,Boa Vista,BR,2.8197,-60.6733,76.98,88,40,3.44,scattered clouds
690,Rocha,UY,-34.4833,-54.3333,57.81,98,100,6.02,heavy intensity rain
691,Birin,NP,26.8865,88.0718,74.44,77,69,4.0,broken clouds
692,Kupang,ID,-10.1667,123.5833,80.64,66,23,16.44,few clouds
693,Miri,MY,4.4148,114.0089,82.54,83,40,11.5,scattered clouds
694,Peterhead,GB,57.5058,-1.7981,57.6,90,100,3.62,overcast clouds
695,San Anselmo,US,37.9747,-122.5616,71.31,81,0,8.05,clear sky
696,Hovd,MN,48.0056,91.6419,74.14,24,7,9.24,clear sky
697,Asyut,EG,27.181,31.1837,84.38,35,0,14.54,clear sky
698,Kapit,MY,2.0167,112.9333,92.3,46,97,0.43,overcast clouds
699,Suslovo,RU,56.2167,88.1167,73.78,41,0,10.78,clear sky
